Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI31,OUT017,693.1893188
DRA59,OUT035,3096.62375
NCC55,OUT045,693.1893188
FDE44,OUT018,703.2458824
NCN26,OUT018,1925.004165
FDC11,OUT049,1446.703362
FDV24,OUT035,2418.126382
FDR40,OUT019,205.0006072
NCQ17,OUT049,2542.950266
FDC46,OUT045,3095.595776
NCM18,OUT046,998.3195577
FDK16,OUT046,1545.261489
FDI28,OUT017,1298.669014
FDS11,OUT018,3509.794465
DRD13,OUT046,1019.914817
FDL36,OUT035,1458.304934
FDI27,OUT013,702.2112747
FDJ53,OUT019,287.496158
FDS44,OUT045,3953.062451
FDE28,OUT046,3848.545918
FDQ33,OUT018,2428.860299
FDB37,OUT017,3954.037028
FDQ31,OUT045,1423.96429
NCQ05,OUT046,2419.103596
FDE10,OUT013,2089.366901
FDF38,OUT017,693.1893188
FDE50,OUT019,505.2540633
DRG37,OUT010,435.8238246
NCH06,OUT049,3987.633884
FDY14,OUT045,4104.269168
FDO27,OUT017,1527.272985
FDQ19,OUT049,3983.775308
FDZ26,OUT019,555.7528042
FDN51,OUT013,4080.457292
FDK20,OUT035,2077.218567
FDD40,OUT018,3099.181212
DRI25,OUT018,846.6439485
FDH56,OUT017,1926.091941
FDI36,OUT027,5501.116126
DRH11,OUT018,846.6439485
NCV18,OUT017,1355.179103
DRI01,OUT049,2862.170639
DRE48,OUT049,3133.62679
FDS51,OUT035,905.4236832
FDM38,OUT017,709.1668686
FDB60,OUT027,5435.134102
FDY58,OUT035,3858.80224
FDY22,OUT045,2131.705252
FDF11,OUT027,6233.346671
FDZ51,OUT035,1545.261489
FDQ45,OUT017,3094.172468
FDF17,OUT035,3109.546854
NCF31,OUT027,3862.70706
FDA37,OUT013,2080.963132
FDO51,OUT046,693.7375204
FDF34,OUT013,3122.258744
FDD57,OUT018,1539.592521
FDO37,OUT046,3870.122306
FDR49,OUT049,704.109738
FDS39,OUT049,2098.302441
FDI48,OUT027,1385.415113
DRM35,OUT049,2926.747277
FDV57,OUT035,2985.214811
FDZ55,OUT013,2626.464164
FDI28,OUT035,1251.79381
FDS21,OUT045,1016.56726
FDT34,OUT013,1604.41995
DRI25,OUT035,846.2547855
FDT47,OUT010,225.7735011
DRH39,OUT045,1123.543754
NCD54,OUT045,2413.932209
FDU16,OUT027,2412.064251
NCW29,OUT045,2087.853688
FDV25,OUT027,5685.223199
FDM56,OUT035,1614.705214
FDZ04,OUT027,1832.301007
FDG59,OUT019,82.08528528
FDI56,OUT045,1461.704692
FDS33,OUT035,1448.169737
FDC23,OUT049,2862.369616
FDT11,OUT049,3098.112358
FDG17,OUT045,3961.936719
FDZ44,OUT045,1931.80079
FDJ52,OUT013,2605.990218
DRI23,OUT046,2588.184629
DRE15,OUT010,182.5656486
NCF07,OUT013,1583.647071
NCR29,OUT049,846.6439485
FDE44,OUT019,107.5769943
FDT23,OUT035,1286.840011
NCG06,OUT017,4031.709353
NCU41,OUT010,506.4486123
FDH46,OUT017,1592.220509
FDV31,OUT013,2881.059397
NCT41,OUT027,3993.489127
FDE22,OUT027,4110.467724
FDC26,OUT045,1614.705214
DRF51,OUT017,693.1893188
NCY53,OUT019,280.7503432
FDY21,OUT017,3119.30832
FDL27,OUT013,1018.941149
FDZ34,OUT049,3109.772972
NCF43,OUT010,338.4244688
FDC21,OUT035,1609.374212
FDL26,OUT013,2487.248805
FDT25,OUT010,276.7270881
NCR30,OUT046,1122.93847
DRL23,OUT019,253.5118542
NCR05,OUT049,3120.735962
NCE19,OUT018,846.2547855
FDY07,OUT035,695.0600506
FDB10,OUT017,3897.02397
FDP57,OUT013,1594.586682
FDU48,OUT019,304.5184765
FDH48,OUT035,1419.138297
FDO33,OUT035,1925.551713
NCU29,OUT045,2415.902207
FDW35,OUT046,693.4709577
FDH05,OUT010,572.8854064
FDP26,OUT049,1594.098563
DRG27,OUT035,693.4709577
FDQ33,OUT046,2429.777247
FDH20,OUT010,231.0048804
FDV14,OUT046,1459.675758
DRD01,OUT046,846.2547855
NCI17,OUT049,1542.526933
FDF39,OUT010,608.4810386
FDX37,OUT046,1576.741014
NCX17,OUT035,3916.606722
FDN03,OUT013,4035.160033
NCS41,OUT010,453.3175669
FDH34,OUT045,3096.211001
NCX53,OUT018,2099.458802
FDY31,OUT046,2415.218305
FDD20,OUT017,2082.331658
FDE51,OUT045,701.9270609
FDV27,OUT046,1430.33112
FDF16,OUT035,2416.56055
FDZ02,OUT049,1539.592521
NCK05,OUT045,998.3195577
FDM12,OUT027,5077.084011
NCA05,OUT018,2418.186648
FDX33,OUT045,2589.902153
FDM25,OUT049,2863.862711
FDE41,OUT018,1423.599148
FDW14,OUT045,1448.169737
NCD30,OUT046,1537.440277
FDB23,OUT010,607.1782687
FDF45,OUT046,905.0155081
FDW20,OUT017,2080.963132
FDF47,OUT045,3728.579185
NCR05,OUT019,631.7879069
DRB01,OUT046,3096.167712
FDE36,OUT013,2648.470763
FDU56,OUT049,3097.497133
FDB23,OUT049,3800.633514
FDN48,OUT049,1464.245564
FDS43,OUT013,3096.197998
NCN05,OUT013,3096.197998
NCL53,OUT049,2864.170721
FDL56,OUT046,1430.652072
FDH17,OUT018,1539.592521
FDP37,OUT046,2082.331658
FDG09,OUT019,507.6065963
FDA55,OUT045,3744.589978
FDX31,OUT049,3887.166426
FDJ41,OUT045,4064.929341
DRC24,OUT045,2482.237204
FDQ21,OUT035,2077.218567
NCT54,OUT045,1507.585686
FDH08,OUT049,3880.379116
FDY38,OUT018,3565.319425
DRM11,OUT010,567.8951165
FDG32,OUT049,3645.953109
NCH18,OUT046,3959.322389
FDI20,OUT035,3502.23845
FDA33,OUT018,2413.56465
FDN45,OUT013,3746.725911
FDT45,OUT010,165.7299065
FDR32,OUT035,3851.511285
FDA48,OUT017,3618.133734
FDN23,OUT017,2413.6242
NCR18,OUT035,693.7375204
FDD45,OUT046,1508.730492
FDI22,OUT018,3305.31415
FDT09,OUT013,2091.641111
DRC24,OUT027,3978.283491
FDT39,OUT046,2418.607793
FDX28,OUT045,1557.921871
FDA50,OUT018,1527.272985
FDT33,OUT027,4238.770211
FDQ60,OUT049,2064.081554
NCM19,OUT018,1699.482498
FDF40,OUT046,4002.933733
NCI30,OUT035,3966.847799
FDK34,OUT049,3933.322381
FDA38,OUT027,6096.025124
FDT02,OUT045,693.1893188
FDC11,OUT017,1438.296625
FDD08,OUT046,693.1893188
NCS29,OUT046,4053.069437
DRI03,OUT010,479.012683
FDK48,OUT035,1052.496559
FDM52,OUT049,2418.058499
FDP49,OUT035,846.6439485
DRA24,OUT046,2647.811437
NCJ43,OUT049,2862.567457
FDE11,OUT045,3095.595776
FDP01,OUT049,2464.043203
FDQ59,OUT018,1403.250812
FDA43,OUT019,486.8720375
FDL14,OUT017,2464.727105
FDV50,OUT010,285.9737426
FDT01,OUT027,5637.376967
NCC42,OUT035,2092.180012
FDO28,OUT046,1976.968452
FDD32,OUT019,208.9755848
FDV45,OUT035,3096.008525
NCW17,OUT019,305.9341297
NCJ17,OUT027,2441.077699
NCF18,OUT049,3099.432487
FDP01,OUT045,2460.487031
FDH24,OUT045,2520.172269
FDI38,OUT027,5627.980875
FDX03,OUT035,695.3401045
FDY28,OUT046,3490.806453
FDN34,OUT018,2831.75679
FDJ02,OUT045,2418.434391
FDW40,OUT019,303.5023429
FDX03,OUT017,693.7375204
FDE17,OUT027,3974.243611
FDT58,OUT046,2752.882019
FDI38,OUT013,3448.467056
FDW22,OUT035,3757.210749
FDS15,OUT027,2696.396512
NCX06,OUT013,3093.520353
DRK47,OUT035,3863.526238
FDC23,OUT027,5016.874248
FDM56,OUT010,256.4511887
FDP21,OUT046,3098.692674
FDP58,OUT046,3498.602313
FDA27,OUT019,581.5372875
FDK41,OUT019,222.0024971
NCH42,OUT046,3852.996461
FDG29,OUT045,693.4709577
FDW15,OUT018,2418.308337
FDD28,OUT018,872.8688143
FDQ37,OUT049,3107.724899
FDC23,OUT035,2881.950644
FDV13,OUT035,1458.821476
FDK33,OUT046,3497.346697
FDO33,OUT013,1879.757516
FDN21,OUT017,2636.762837
NCW06,OUT027,5425.119476
FDI38,OUT035,3454.213278
FDC21,OUT027,2670.549661
NCS05,OUT046,2091.641111
NCN53,OUT049,693.1893188
FDV40,OUT010,170.9232603
FDG60,OUT017,3851.101813
NCY30,OUT027,5160.517646
FDM40,OUT045,2095.746612
NCO30,OUT046,3094.96288
FDK10,OUT046,2980.448542
FDM36,OUT045,2860.337165
FDN10,OUT013,1931.80079
FDM46,OUT018,1501.209646
FDX50,OUT049,1686.202851
FDP33,OUT045,3999.182231
FDO12,OUT045,3107.552377
FDC28,OUT013,1665.459077
FDO31,OUT045,1298.669014
FDX45,OUT035,2470.170137
FDV21,OUT049,2081.879327
FDH04,OUT049,1462.609847
NCG54,OUT013,2786.454313
FDO13,OUT046,2639.063403
FDA09,OUT027,5014.719074
FDC38,OUT017,2091.641111
NCO42,OUT046,2402.862385
FDL45,OUT049,2078.344344
NCK31,OUT013,737.5313893
FDM39,OUT017,2925.2457
FDC22,OUT010,473.2566356
FDF46,OUT046,1924.471686
FDQ37,OUT045,3103.865515
FDH41,OUT010,535.0690023
FDQ04,OUT046,693.4709577
NCQ02,OUT027,5104.308493
FDJ57,OUT027,5218.463941
NCE07,OUT049,2094.491655
FDE56,OUT013,905.0155081
FDI20,OUT049,3485.962086
FDK36,OUT018,702.4406796
FDP08,OUT027,5411.631182
FDF44,OUT017,2089.366901
NCU53,OUT017,2749.962435
FDF47,OUT035,3785.029038
FDS55,OUT010,355.250558
FDZ52,OUT010,253.2645689
FDL04,OUT018,1594.586682
NCM26,OUT035,2442.761835
FDX43,OUT049,2768.021261
FDP52,OUT049,3829.423871
DRK49,OUT045,693.4709577
FDE38,OUT013,2650.174761
DRF13,OUT035,2414.85749
FDK41,OUT010,205.4398673
FDJ04,OUT027,3065.485138
FDZ44,OUT018,1949.201793
FDS11,OUT013,3791.474235
FDA55,OUT049,3785.133845
NCW53,OUT046,3106.623494
FDB49,OUT027,2647.194066
FDD23,OUT017,3096.234888
NCV42,OUT045,1661.519569
NCZ29,OUT018,2084.211329
FDQ26,OUT013,846.9799124
FDV08,OUT017,693.4709577
FDC53,OUT049,1573.446871
FDV58,OUT010,498.7347974
NCP02,OUT019,179.1547829
DRI37,OUT045,846.6439485
FDQ12,OUT049,3858.156079
FDE33,OUT046,1228.57773
FDX27,OUT045,1526.113265
FDM22,OUT017,725.5968639
NCH30,OUT019,283.6681747
FDC04,OUT017,3949.124935
FDO38,OUT046,1289.809216
FDV52,OUT027,3064.324656
FDB32,OUT013,1523.827539
FDV43,OUT018,702.2112747
FDI24,OUT018,2874.313345
FDR40,OUT017,1343.711725
FDW02,OUT049,2079.505322
FDE44,OUT049,702.2112747
FDL38,OUT046,1459.675758
NCT54,OUT010,227.3547471
DRJ39,OUT010,581.1641243
FDW55,OUT049,4012.755529
DRF13,OUT019,339.832933
NCW17,OUT049,2087.853688
FDP13,OUT035,693.4709577
FDS08,OUT018,2853.202217
NCP17,OUT035,946.5740415
NCO53,OUT035,3093.946104
FDH19,OUT045,2859.440342
FDJ04,OUT017,2050.771726
FDG10,OUT049,846.6439485
FDA40,OUT010,206.0352422
FDI53,OUT045,2638.356531
FDU09,OUT010,176.1447886
FDK60,OUT045,1557.921871
FDR43,OUT017,693.1893188
FDW22,OUT017,3562.701207
DRP47,OUT010,563.8969239
DRG48,OUT010,426.9811943
FDA14,OUT035,2414.549481
FDU49,OUT013,1444.181382
FDK28,OUT045,4015.679097
FDT19,OUT046,2859.917984
NCQ42,OUT045,2080.963132
FDD03,OUT045,3856.824833
NCM53,OUT013,1607.864695
NCX53,OUT045,2094.925581
FDV14,OUT027,2439.217526
NCZ54,OUT017,2622.609554
FDB39,OUT013,846.2547855
DRC24,OUT046,2462.473489
FDY36,OUT013,1064.55632
FDN01,OUT035,2879.032832
DRH25,OUT046,785.3387129
FDV08,OUT046,693.7375204
NCP53,OUT049,3959.324509
FDU52,OUT010,362.9630733
NCI42,OUT045,3414.363701
FDZ14,OUT035,2063.495085
FDF11,OUT046,3979.548861
FDQ13,OUT018,1423.084469
FDO32,OUT010,106.3119914
DRJ37,OUT018,2459.194191
FDY43,OUT046,2769.45816
NCT41,OUT017,2460.487031
NCV17,OUT045,2091.641111
FDM04,OUT027,1502.095328
DRB48,OUT018,693.1893188
FDM24,OUT013,2446.201122
FDT37,OUT049,4009.51353
NCO05,OUT010,228.3039717
FDL13,OUT046,3859.361793
FDL15,OUT017,2447.538491
FDB11,OUT018,3485.949856
FDL14,OUT019,356.6849244
FDY10,OUT019,282.7847408
FDJ40,OUT049,1671.616668
NCW18,OUT046,3917.562218
NCY06,OUT013,2087.523052
DRE13,OUT018,1423.084469
FDA26,OUT045,3498.530621
NCE19,OUT010,157.9621913
FDE33,OUT035,1290.39537
DRL59,OUT027,1497.742273
FDY07,OUT046,702.2112747
FDF57,OUT018,2845.667998
FDM58,OUT035,1661.989342
FDP26,OUT027,2654.221021
FDY32,OUT046,2650.144475
FDD51,OUT010,99.36542222
FDU22,OUT018,2033.769342
FDZ49,OUT018,3426.677096
NCI42,OUT017,3449.541255
FDT04,OUT027,1095.306662
NCU41,OUT045,3097.53113
FDS56,OUT045,4053.084085
NCN42,OUT017,2416.451501
FDK34,OUT046,3950.221837
FDB03,OUT017,3941.342588
DRJ25,OUT035,702.984486
FDT25,OUT027,3276.75022
FDN20,OUT013,2770.65422
FDP09,OUT013,3495.664355
FDM20,OUT019,560.367651
NCG55,OUT046,1895.094749
NCP14,OUT045,1594.098563
NCH06,OUT046,3953.299278
FDV52,OUT013,1930.655392
NCL07,OUT035,693.4709577
DRJ11,OUT027,5436.716596
DRO59,OUT013,1110.374838
FDW15,OUT010,344.1904538
NCQ30,OUT035,2075.524095
NCN54,OUT019,174.1152365
FDY01,OUT027,3066.349423
FDX39,OUT035,3501.335385
FDH53,OUT027,2323.056044
FDA57,OUT035,693.4709577
NCC07,OUT010,250.2877756
FDU28,OUT013,3094.993166
FDK36,OUT010,94.38622752
FDR36,OUT018,693.7375204
NCQ17,OUT035,2464.982483
FDS28,OUT019,175.3915891
FDE08,OUT045,2416.199935
FDU22,OUT046,2053.545512
FDG41,OUT045,1614.705214
FDO31,OUT010,189.1693044
FDM21,OUT019,572.0313185
FDU40,OUT017,3094.679431
FDV36,OUT018,2082.331658
FDT10,OUT027,1673.739905
FDX38,OUT045,702.2112747
NCU30,OUT027,4140.329867
NCV06,OUT049,3109.772972
FDT16,OUT035,4060.890818
NCP41,OUT027,2670.549661
FDZ56,OUT017,2786.956698
FDC22,OUT035,3104.458695
FDU10,OUT035,693.1893188
FDS46,OUT045,1929.632671
FDO08,OUT049,2705.290929
NCV42,OUT018,1627.364572
FDP33,OUT035,4005.288539
FDJ12,OUT046,3380.659283
FDH04,OUT045,1458.821476
NCU54,OUT013,3492.395878
FDO36,OUT010,464.0175977
FDT37,OUT027,6263.711095
FDD14,OUT010,492.9820259
FDA16,OUT013,3583.74678
NCS42,OUT019,235.6044016
FDP10,OUT019,248.3473028
FDQ28,OUT049,2447.162599
FDK57,OUT010,276.5011483
FDK02,OUT013,1936.174761
FDW47,OUT018,2075.524095
NCC42,OUT018,2092.180012
FDQ37,OUT018,3098.337971
FDL40,OUT046,1526.113265
DRE13,OUT010,209.2493075
FDQ34,OUT027,2655.92364
NCB54,OUT046,2084.211329
FDS48,OUT049,2418.058499
FDO15,OUT045,1036.194739
NCT30,OUT013,702.2112747
FDU49,OUT027,2437.497118
FDE21,OUT046,1923.985461
FDS49,OUT019,207.9924969
FDT38,OUT027,2437.497118
FDZ01,OUT045,1590.091536
FDC41,OUT035,1129.767544
DRG13,OUT010,380.4194418
NCZ42,OUT018,3649.967055
NCM07,OUT045,1417.310393
NCV17,OUT018,2089.366901
DRK39,OUT035,1347.615601
FDS37,OUT018,1896.208533
FDV12,OUT019,242.7760918
NCG19,OUT018,3611.748972
FDS51,OUT013,946.5740415
NCO14,OUT046,693.7375204
FDC38,OUT046,2091.641111
FDN15,OUT046,2092.180012
NCH42,OUT013,3837.842405
FDQ22,OUT046,693.1893188
FDC05,OUT013,3108.62251
FDZ31,OUT013,3105.611649
DRJ23,OUT049,3099.432487
FDC52,OUT035,2430.538589
DRD12,OUT010,206.8788123
FDV55,OUT017,2414.549481
FDD32,OUT046,1333.859943
FDR01,OUT049,3233.003664
FDY08,OUT019,401.0046403
FDQ45,OUT045,3096.211001
DRN11,OUT027,3718.313353
NCS05,OUT018,2091.641111
FDY32,OUT035,2640.457076
NCD31,OUT045,2651.681233
NCE06,OUT049,2630.666723
NCP14,OUT046,1592.220509
NCF18,OUT019,499.5948403
FDF14,OUT018,2428.696455
FDB22,OUT017,2471.252342
NCH54,OUT049,2590.546161
FDU27,OUT035,704.109738
FDS58,OUT027,4159.183214
NCU29,OUT035,2413.932209
FDJ57,OUT013,3096.197998
FDL56,OUT049,1426.258784
FDH60,OUT035,3108.342022
FDN24,OUT018,846.2547855
FDD02,OUT017,2058.580954
FDP15,OUT017,4017.840941
FDB28,OUT027,5486.813838
DRC49,OUT045,2413.6242
NCG30,OUT018,2078.344344
FDJ14,OUT049,1254.477809
FDL52,OUT045,693.1893188
NCG19,OUT027,6196.733137
NCN41,OUT035,2078.344344
FDW22,OUT013,3759.000735
FDI02,OUT013,1699.482498
FDV51,OUT045,2650.66919
FDV48,OUT046,1283.46339
NCL17,OUT019,304.8303923
FDP46,OUT045,1459.675758
FDU10,OUT045,693.1893188
FDT37,OUT010,594.8392371
FDI27,OUT035,702.2112747
FDN51,OUT046,4069.481755
FDW07,OUT035,1436.470632
FDN45,OUT049,3746.082765
DRN37,OUT027,4204.212668
DRF48,OUT049,3098.112358
FDP38,OUT019,146.093422
NCX18,OUT027,5424.077006
FDK45,OUT018,1907.245613
FDZ37,OUT049,1426.258784
FDS50,OUT018,3487.393578
NCR54,OUT018,3100.420182
NCS17,OUT035,1523.827539
FDV31,OUT046,2883.060497
DRE27,OUT017,1539.592521
FDN60,OUT013,2591.012197
FDK26,OUT013,3096.197998
FDX37,OUT018,1575.781511
FDW31,OUT046,3119.241145
FDX26,OUT018,3088.33827
DRL49,OUT019,307.9714136
FDU49,OUT017,1423.96429
FDY58,OUT046,3849.77026
FDN03,OUT045,4020.48624
NCV06,OUT010,496.4520821
FDH53,OUT045,1347.615601
FDG31,OUT018,1033.883897
NCC06,OUT045,2087.523052
FDS13,OUT049,4128.70204
FDP16,OUT035,3968.819994
FDA35,OUT013,2075.524095
DRP47,OUT018,3705.868062
FDY28,OUT010,518.1511079
FDY20,OUT035,1462.609847
NCH30,OUT017,1683.76333
NCR29,OUT019,177.90162
NCP05,OUT013,2418.058499
NCF30,OUT019,298.5646205
FDA08,OUT035,2653.020338
FDN51,OUT027,6165.942969
FDH12,OUT046,1606.45521
FDY39,OUT017,3094.172468
NCO53,OUT045,3095.595776
FDB40,OUT046,2415.030892
FDH02,OUT049,1459.675758
FDY11,OUT027,1827.963169
FDQ09,OUT019,278.5447452
FDP16,OUT013,3972.442675
NCF55,OUT018,693.1893188
FDY09,OUT027,4910.366351
FDY39,OUT045,3094.148581
NCU53,OUT049,2646.221903
NCT41,OUT049,2429.777247
FDJ45,OUT046,693.1893188
FDR28,OUT013,2641.349617
FDN08,OUT013,1974.634717
FDJ07,OUT049,1896.208533
FDZ09,OUT027,4153.31355
FDQ14,OUT017,2419.601177
FDY12,OUT027,1275.622879
FDK57,OUT046,2074.432795
FDD20,OUT049,2077.218567
FDS36,OUT018,1683.76333
FDI40,OUT049,1592.220509
FDJ40,OUT045,1665.459077
FDE08,OUT013,2414.173589
DRK01,OUT013,1539.592521
FDC58,OUT049,693.7375204
FDE50,OUT046,3096.426917
FDX48,OUT035,2442.761835
DRM35,OUT018,2874.313345
FDG41,OUT013,1613.081987
FDB52,OUT046,4014.499502
FDV19,OUT045,2583.953715
DRG48,OUT017,2414.481503
FDI26,OUT013,2945.206748
FDU11,OUT019,284.8323305
FDF59,OUT019,303.1407573
FDR07,OUT049,1545.261489
NCE06,OUT017,2637.967669
FDE10,OUT046,2091.641111
NCO55,OUT046,1613.081987
FDZ13,OUT013,711.2702721
FDT50,OUT017,1545.261489
FDH12,OUT010,230.7663346
FDD21,OUT045,1928.083811
NCM05,OUT013,4062.193587
FDK04,OUT013,880.1589722
FDN33,OUT017,1542.179557
NCM18,OUT010,163.7238428
DRC25,OUT049,1422.071557
FDT47,OUT017,1542.526933
FDD45,OUT027,2595.091456
NCD07,OUT018,1894.487197
NCY54,OUT010,429.99169
FDL12,OUT049,905.4236832
FDL02,OUT017,1594.586682
FDC60,OUT035,1461.704692
FDR37,OUT017,2974.88205
FDY16,OUT017,3095.030056
FDU26,OUT045,2058.580954
FDN24,OUT013,792.1959412
FDH44,OUT013,2418.058499
FDE23,OUT010,101.9397987
FDW60,OUT017,2862.542866
FDQ55,OUT049,1928.083811
FDV32,OUT027,1731.59979
FDV03,OUT010,343.6627418
FDY14,OUT010,556.3714868
NCL55,OUT027,6241.088592
DRF25,OUT017,693.1893188
FDX03,OUT046,695.3401045
FDF40,OUT045,3974.808384
FDX24,OUT010,218.017072
FDA25,OUT049,1592.220509
FDH21,OUT018,2580.203717
FDB47,OUT010,575.8952349
FDT34,OUT019,318.8417992
FDS39,OUT010,295.1330157
NCU05,OUT046,1251.79381
FDE02,OUT049,1503.667776
FDL25,OUT035,1469.074635
FDC50,OUT049,1507.939421
FDZ32,OUT049,1604.976905
FDV14,OUT045,1434.231442
FDR07,OUT045,1545.261489
FDB26,OUT049,769.077462
NCR50,OUT045,2437.207482
FDP01,OUT018,2461.876956
FDH57,OUT045,2089.366901
FDM60,OUT027,1095.900643
FDA45,OUT017,2841.881047
FDU55,OUT017,4026.715942
FDH40,OUT035,1354.236516
FDG40,OUT019,80.55159313
FDT12,OUT049,3754.120261
DRL59,OUT045,800.3246405
FDT47,OUT018,1571.759745
FDI60,OUT017,1019.914817
DRF51,OUT027,1095.511836
NCK31,OUT049,709.1668686
FDB08,OUT045,2595.378838
FDM44,OUT035,1583.647071
FDD46,OUT018,2435.057339
FDR27,OUT019,299.3448925
FDV56,OUT010,252.1915513
FDM02,OUT049,1423.96429
FDU45,OUT018,1850.533484
FDZ10,OUT017,2080.963132
NCK31,OUT010,101.415953
FDR27,OUT035,2091.641111
FDF33,OUT013,1606.45521
FDJ36,OUT046,1592.682035
FDP33,OUT049,4009.395558
FDG17,OUT046,3960.328545
FDG47,OUT027,5431.112301
NCW29,OUT046,2084.211329
DRH59,OUT017,1036.194739
FDR32,OUT017,3834.372269
FDP48,OUT035,3089.797528
FDG17,OUT035,3968.661418
DRJ59,OUT017,693.4709577
FDY48,OUT027,2655.257737
FDB02,OUT046,2860.622811
FDN10,OUT019,286.8308512
NCD55,OUT035,693.4709577
FDX34,OUT013,2077.218567
FDZ38,OUT045,2839.530634
DRF37,OUT049,4049.697224
DRL47,OUT019,292.0748723
FDL27,OUT035,1018.402391
NCP53,OUT035,3927.130279
FDT03,OUT019,491.5040862
FDJ28,OUT035,3104.458695
FDF40,OUT018,3694.29854
FDA32,OUT035,3506.049227
NCP02,OUT017,847.2518152
FDZ31,OUT045,3107.871615
NCQ29,OUT013,4054.38638
FDP57,OUT010,234.9578481
FDL32,OUT027,3046.009978
DRB01,OUT035,3104.458695
FDJ40,OUT046,1618.803731
FDO24,OUT018,2582.343305
FDO11,OUT018,3675.204256
FDA56,OUT035,2056.904595
FDF02,OUT045,1594.586682
FDA10,OUT013,2077.218567
NCI55,OUT017,2077.218567
FDZ40,OUT010,195.3578488
FDV08,OUT049,693.4709577
FDN48,OUT013,1461.154619
FDU57,OUT017,2419.171479
DRF49,OUT013,1895.094749
FDS02,OUT035,3108.284364
FDS43,OUT046,3096.167712
FDT16,OUT013,4046.445626
FDX19,OUT027,6178.672505
FDK15,OUT046,1571.759745
DRA12,OUT049,2095.746612
FDY35,OUT017,701.6960158
NCU42,OUT013,2787.159141
FDD26,OUT013,3096.197998
FDR11,OUT018,2594.608329
NCP53,OUT045,3956.744359
FDP34,OUT045,2519.881458
NCV41,OUT019,273.2370971
FDN20,OUT018,2741.802972
FDZ16,OUT018,3099.770819
FDZ28,OUT049,2082.799307
NCL55,OUT013,4012.860111
NCJ17,OUT046,1419.138297
FDT37,OUT046,4013.664444
FDV51,OUT049,2764.345509
FDZ28,OUT035,2084.211329
FDN27,OUT013,1931.80079
FDS14,OUT019,368.9596169
FDZ58,OUT045,2077.218567
FDD46,OUT046,2480.499839
FDJ03,OUT035,702.2112747
FDU03,OUT010,474.4440766
FDA33,OUT027,3816.44444
NCW53,OUT035,3097.943879
NCC55,OUT017,693.1893188
FDP52,OUT019,560.367108
FDE39,OUT049,2067.314702
FDB44,OUT035,3503.857961
FDG59,OUT013,693.1893188
FDI05,OUT013,1066.343339
FDF59,OUT045,2084.211329
FDM39,OUT019,442.4247146
FDB14,OUT013,1464.640917
NCS05,OUT019,306.4731349
DRJ35,OUT045,933.5422645
FDO31,OUT019,213.7731229
FDA31,OUT046,2859.917984
FDX40,OUT049,693.1893188
FDW56,OUT045,3105.624651
FDH09,OUT018,716.5535359
FDA52,OUT019,421.5863005
FDF20,OUT019,514.7416873
FDE40,OUT046,918.9706767
NCU17,OUT046,1575.781511
NCP14,OUT035,1602.91234
FDN25,OUT027,1668.631341
FDU39,OUT049,874.0891831
NCM05,OUT017,4096.861777
FDU07,OUT017,2418.126382
FDF28,OUT049,2082.331658
FDR57,OUT049,2584.99454
FDJ33,OUT013,2077.218567
DRH23,OUT035,846.2547855
FDQ52,OUT046,3993.968863
DRK13,OUT035,3119.697182
FDP09,OUT046,3494.07493
FDR08,OUT027,2741.295968
FDV50,OUT045,2077.218567
FDT13,OUT049,3100.63732
FDJ27,OUT027,2655.525971
FDH21,OUT046,2527.849014
FDW14,OUT027,2467.978165
FDL52,OUT049,693.1893188
FDW28,OUT017,3116.830711
FDL40,OUT049,1545.261489
FDE24,OUT046,2098.302441
FDX35,OUT049,3821.057479
FDP46,OUT017,1448.169737
FDX56,OUT045,3376.172978
FDQ45,OUT049,3098.112358
FDK50,OUT027,4107.524516
FDY26,OUT045,3495.26098
FDQ09,OUT017,1895.094749
FDN39,OUT049,2787.16384
FDP13,OUT017,693.4709577
FDR51,OUT013,2418.795586
FDZ49,OUT010,576.7256585
FDL28,OUT018,3565.613748
FDZ10,OUT035,2081.537256
FDK38,OUT013,2415.218305
DRL49,OUT027,3453.341292
FDR15,OUT013,2460.419149
FDQ24,OUT035,4009.521294
FDD56,OUT013,2878.699305
NCR42,OUT046,693.1893188
FDH52,OUT045,1016.56726
FDH57,OUT019,299.820044
FDR15,OUT010,360.7185218
FDJ34,OUT035,2080.963132
FDW37,OUT035,1481.997358
FDQ23,OUT018,1583.201331
FDP34,OUT013,2580.481359
FDE04,OUT027,5018.020102
FDC48,OUT045,1292.824241
FDA47,OUT019,380.8957607
FDI35,OUT018,2935.765941
NCV05,OUT013,2487.556815
FDR28,OUT045,2639.061359
FDH31,OUT017,1557.921871
FDP59,OUT019,247.0288657
FDS19,OUT018,1201.400223
FDM60,OUT045,693.4709577
FDJ44,OUT018,2853.202217
DRH51,OUT017,1430.33112
DRC25,OUT017,1419.138297
DRE25,OUT013,1494.917141
NCX05,OUT049,1922.879709
FDR11,OUT017,2583.645705
DRP47,OUT045,3996.696378
DRC49,OUT019,333.4811637
FDQ47,OUT027,1095.306662
FDL20,OUT013,1683.76333
FDM34,OUT035,2089.366901
NCN55,OUT013,3964.309534
FDD41,OUT035,1594.098563
FDE52,OUT049,1461.154619
NCT18,OUT019,413.9699381
FDJ32,OUT018,897.216467
FDE16,OUT046,3491.274729
